Tidsstempel,pådrag,tank
2026-04-28 17:13:05,49,50.5
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:05,49,51.0
2026-04-28 17:13:05,49,51.0
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:05,49,51.5
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,52.0
2026-04-28 17:13:06,49,51.0
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:06,49,51.0
2026-04-28 17:13:06,49,51.5
2026-04-28 17:13:07,49,52.0
2026-04-28 17:13:07,49,51.5
2026-04-28 17:13:07,49,52.0
2026-04-28 17:13:07,49,51.5
2026-04-28 17:13:07,49,51.5
2026-04-28 17:13:07,49,51.5
2026-04-28 17:13:07,49,51.5
2026-04-28 17:13:07,49,52.0
2026-04-28 17:13:07,49,52.0
2026-04-28 17:13:07,49,52.0
2026-04-28 17:13:08,49,52.0
2026-04-28 17:13:08,49,52.0
2026-04-28 17:13:08,40,52.0
2026-04-28 17:13:08,38,52.0
2026-04-28 17:13:08,29,52.0
2026-04-28 17:13:08,29,51.5
2026-04-28 17:13:08,29,52.0
2026-04-28 17:13:08,29,51.5
2026-04-28 17:13:08,29,52.0
2026-04-28 17:13:08,29,51.5
2026-04-28 17:13:09,29,52.0
2026-04-28 17:13:09,29,51.5
2026-04-28 17:13:09,29,52.0
2026-04-28 17:13:09,29,52.0
2026-04-28 17:13:09,29,52.0
2026-04-28 17:13:09,29,52.0
2026-04-28 17:13:09,29,51.0
2026-04-28 17:13:09,29,51.5
2026-04-28 17:13:09,29,51.5
2026-04-28 17:13:09,29,51.5
2026-04-28 17:13:10,29,52.0
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:10,29,51.0
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:10,29,51.0
2026-04-28 17:13:10,29,51.0
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:10,29,51.5
2026-04-28 17:13:11,29,50.5
2026-04-28 17:13:11,29,51.5
2026-04-28 17:13:11,29,51.0
2026-04-28 17:13:11,29,51.5
2026-04-28 17:13:11,29,51.5
2026-04-28 17:13:11,29,50.5
2026-04-28 17:13:11,29,51.0
2026-04-28 17:13:11,29,51.0
2026-04-28 17:13:11,29,50.5
2026-04-28 17:13:11,29,51.5
2026-04-28 17:13:12,29,51.0
2026-04-28 17:13:12,29,51.0
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:12,29,51.0
2026-04-28 17:13:12,29,51.0
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:12,29,50.5
2026-04-28 17:13:13,29,50.5
2026-04-28 17:13:13,29,50.5
2026-04-28 17:13:13,29,50.5
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:13,29,50.5
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:13,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,49.5
2026-04-28 17:13:14,29,49.0
2026-04-28 17:13:14,29,50.0
2026-04-28 17:13:14,29,49.5
2026-04-28 17:13:15,29,49.5
2026-04-28 17:13:15,29,49.5
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,49.0
2026-04-28 17:13:15,29,48.5
2026-04-28 17:13:16,29,48.5
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,49.0
2026-04-28 17:13:16,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.5
2026-04-28 17:13:17,29,48.0
2026-04-28 17:13:17,29,48.0
2026-04-28 17:13:18,29,48.0
2026-04-28 17:13:18,29,47.5
2026-04-28 17:13:18,29,48.0
2026-04-28 17:13:18,29,48.5
2026-04-28 17:13:18,29,48.0
2026-04-28 17:13:18,29,48.5
2026-04-28 17:13:18,29,48.5
2026-04-28 17:13:18,29,48.5
2026-04-28 17:13:18,29,48.0
2026-04-28 17:13:18,29,48.5
2026-04-28 17:13:19,29,48.5
2026-04-28 17:13:19,29,48.0
2026-04-28 17:13:19,29,48.0
2026-04-28 17:13:19,40,48.0
2026-04-28 17:13:19,38,48.0
2026-04-28 17:13:19,49,48.0
2026-04-28 17:13:19,49,48.5
2026-04-28 17:13:19,49,48.5
2026-04-28 17:13:19,49,48.0
2026-04-28 17:13:19,49,48.5
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.5
2026-04-28 17:13:20,49,48.5
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.5
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.0
2026-04-28 17:13:20,49,48.5
2026-04-28 17:13:21,49,48.5
2026-04-28 17:13:21,49,48.5
2026-04-28 17:13:21,49,48.5
2026-04-28 17:13:21,49,49.0
2026-04-28 17:13:21,49,48.5
2026-04-28 17:13:21,49,48.0
2026-04-28 17:13:21,49,49.0
2026-04-28 17:13:21,49,48.5
2026-04-28 17:13:21,49,49.0
2026-04-28 17:13:21,49,49.0
2026-04-28 17:13:22,49,48.5
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.5
2026-04-28 17:13:22,49,49.5
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:22,49,49.0
2026-04-28 17:13:23,49,49.0
2026-04-28 17:13:23,49,49.0
2026-04-28 17:13:23,49,49.0
2026-04-28 17:13:23,49,48.5
2026-04-28 17:13:23,49,49.0
2026-04-28 17:13:23,49,49.0
2026-04-28 17:13:23,49,49.5
2026-04-28 17:13:23,49,50.0
2026-04-28 17:13:23,49,50.0
2026-04-28 17:13:23,49,49.5
2026-04-28 17:13:24,49,49.5
2026-04-28 17:13:24,49,49.5
2026-04-28 17:13:24,49,49.5
2026-04-28 17:13:24,49,50.0
2026-04-28 17:13:24,49,50.0
2026-04-28 17:13:24,49,49.5
2026-04-28 17:13:24,49,50.0
2026-04-28 17:13:24,49,49.5
2026-04-28 17:13:24,49,50.0
2026-04-28 17:13:24,49,50.5
2026-04-28 17:13:25,49,50.0
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.0
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.0
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:25,49,50.5
2026-04-28 17:13:26,49,51.0
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:26,49,51.0
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:26,49,51.0
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:26,49,51.0
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:26,49,50.5
2026-04-28 17:13:27,49,51.5
2026-04-28 17:13:27,49,51.5
2026-04-28 17:13:27,49,51.0
2026-04-28 17:13:27,49,51.0
2026-04-28 17:13:27,49,50.5
2026-04-28 17:13:27,49,51.0
2026-04-28 17:13:27,49,52.0
2026-04-28 17:13:27,49,51.5
2026-04-28 17:13:27,49,51.0
2026-04-28 17:13:27,49,51.5
2026-04-28 17:13:28,49,51.0
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,51.5
2026-04-28 17:13:28,49,52.0
2026-04-28 17:13:28,49,52.0
2026-04-28 17:13:29,49,51.5
2026-04-28 17:13:29,49,51.5
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:29,49,51.5
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:29,49,51.5
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:29,49,52.0
2026-04-28 17:13:30,49,51.5
2026-04-28 17:13:30,49,51.5
2026-04-28 17:13:30,49,51.5
2026-04-28 17:13:30,40,52.0
2026-04-28 17:13:30,38,51.5
2026-04-28 17:13:30,29,52.0
2026-04-28 17:13:30,29,51.5
2026-04-28 17:13:30,29,52.0
2026-04-28 17:13:30,29,51.0
2026-04-28 17:13:30,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,52.0
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,51.5
2026-04-28 17:13:31,29,52.0
2026-04-28 17:13:31,29,52.0
2026-04-28 17:13:32,29,51.5
2026-04-28 17:13:32,29,51.5
2026-04-28 17:13:32,29,51.5
2026-04-28 17:13:32,29,52.0
2026-04-28 17:13:32,29,51.5
2026-04-28 17:13:32,29,51.5
2026-04-28 17:13:32,29,51.0
2026-04-28 17:13:32,29,51.0
2026-04-28 17:13:32,29,51.0
2026-04-28 17:13:32,29,51.0
2026-04-28 17:13:33,29,51.5
2026-04-28 17:13:33,29,51.5
2026-04-28 17:13:33,29,51.5
2026-04-28 17:13:33,29,51.0
2026-04-28 17:13:33,29,51.5
2026-04-28 17:13:33,29,51.5
2026-04-28 17:13:33,29,51.0
2026-04-28 17:13:33,29,51.0
2026-04-28 17:13:33,29,51.0
2026-04-28 17:13:33,29,51.0
2026-04-28 17:13:34,29,50.5
2026-04-28 17:13:34,29,51.0
2026-04-28 17:13:34,29,51.0
2026-04-28 17:13:34,29,50.5
2026-04-28 17:13:34,29,51.0
2026-04-28 17:13:34,29,50.5
2026-04-28 17:13:34,29,51.0
2026-04-28 17:13:34,29,51.0
2026-04-28 17:13:34,29,50.5
2026-04-28 17:13:34,29,50.5
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.5
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.5
2026-04-28 17:13:35,29,50.5
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.0
2026-04-28 17:13:35,29,50.5
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,50.0
2026-04-28 17:13:36,29,50.5
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,50.0
2026-04-28 17:13:36,29,49.5
2026-04-28 17:13:36,29,49.0
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,49.0
2026-04-28 17:13:37,29,49.0
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,49.5
2026-04-28 17:13:37,29,48.5
2026-04-28 17:13:37,29,49.0
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:38,29,48.5
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:38,29,48.5
2026-04-28 17:13:38,29,48.5
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:38,29,48.5
2026-04-28 17:13:38,29,49.0
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,48.5
2026-04-28 17:13:39,29,49.0
2026-04-28 17:13:39,29,48.0
2026-04-28 17:13:39,29,48.0
2026-04-28 17:13:40,29,49.0
2026-04-28 17:13:40,29,49.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.0
2026-04-28 17:13:40,29,48.5
2026-04-28 17:13:40,29,48.5
2026-04-28 17:13:41,29,48.0
2026-04-28 17:13:41,29,48.5
2026-04-28 17:13:41,29,48.5
2026-04-28 17:13:41,29,48.5
2026-04-28 17:13:41,40,48.0
2026-04-28 17:13:41,38,48.0
2026-04-28 17:13:41,49,48.5
2026-04-28 17:13:41,49,48.0
2026-04-28 17:13:41,49,48.5
2026-04-28 17:13:41,49,48.0
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.0
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.0
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.0
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:42,49,48.5
2026-04-28 17:13:43,49,48.0
2026-04-28 17:13:43,49,48.5
2026-04-28 17:13:43,49,48.0
2026-04-28 17:13:43,49,48.5
2026-04-28 17:13:43,49,48.5
2026-04-28 17:13:43,49,48.0
2026-04-28 17:13:43,49,48.0
2026-04-28 17:13:43,49,48.5
2026-04-28 17:13:43,49,48.5
2026-04-28 17:13:43,49,48.0
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,48.5
2026-04-28 17:13:44,49,48.5
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,49.5
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:44,49,49.0
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:45,49,49.0
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:45,49,49.0
2026-04-28 17:13:45,49,49.0
2026-04-28 17:13:45,49,49.0
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:45,49,49.5
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,50.0
2026-04-28 17:13:46,49,49.0
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,49.0
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,49.5
2026-04-28 17:13:46,49,50.0
2026-04-28 17:13:47,49,50.5
2026-04-28 17:13:47,49,50.0
2026-04-28 17:13:47,49,50.0
2026-04-28 17:13:47,49,50.0
2026-04-28 17:13:47,49,50.5
2026-04-28 17:13:47,49,50.0
2026-04-28 17:13:47,49,50.0
2026-04-28 17:13:47,49,50.5
2026-04-28 17:13:47,49,50.5
2026-04-28 17:13:47,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:48,49,51.0
2026-04-28 17:13:48,49,51.0
2026-04-28 17:13:48,49,50.5
2026-04-28 17:13:49,49,51.0
2026-04-28 17:13:49,49,51.5
2026-04-28 17:13:49,49,50.5
2026-04-28 17:13:49,49,50.5
2026-04-28 17:13:49,49,51.0
2026-04-28 17:13:49,49,51.5
2026-04-28 17:13:49,49,51.5
2026-04-28 17:13:49,49,51.5
2026-04-28 17:13:49,49,51.0
2026-04-28 17:13:49,49,51.0
2026-04-28 17:13:50,49,51.5
2026-04-28 17:13:50,49,51.5
2026-04-28 17:13:50,49,51.5
2026-04-28 17:13:50,49,51.5
2026-04-28 17:13:50,49,51.5
