Tidsstempel,pådrag,tank
2026-04-28 15:19:25,35,20.0
2026-04-28 15:19:26,35,20.0
2026-04-28 15:19:26,35,20.0
2026-04-28 15:19:27,35,20.0
2026-04-28 15:19:27,35,20.0
2026-04-28 15:19:28,35,20.0
2026-04-28 15:19:28,35,20.0
2026-04-28 15:19:29,35,20.0
2026-04-28 15:19:29,35,20.0
2026-04-28 15:19:30,35,20.0
2026-04-28 15:19:31,35,20.0
2026-04-28 15:19:31,35,20.0
2026-04-28 15:19:32,35,20.0
2026-04-28 15:19:32,35,20.0
2026-04-28 15:19:33,35,20.0
2026-04-28 15:19:33,35,20.0
2026-04-28 15:19:34,35,20.0
2026-04-28 15:19:34,35,20.0
2026-04-28 15:19:35,35,20.0
2026-04-28 15:19:35,35,20.0
2026-04-28 15:19:36,35,20.0
2026-04-28 15:19:37,35,20.0
2026-04-28 15:19:37,35,20.0
2026-04-28 15:19:38,35,20.0
2026-04-28 15:19:38,35,20.0
2026-04-28 15:19:39,35,20.0
2026-04-28 15:19:39,35,20.0
2026-04-28 15:19:40,35,20.0
2026-04-28 15:19:41,35,20.0
2026-04-28 15:19:41,35,20.0
2026-04-28 15:19:42,40,22.0
2026-04-28 15:19:42,40,22.0
2026-04-28 15:19:43,40,22.0
2026-04-28 15:19:43,40,22.0
2026-04-28 15:19:44,40,22.0
2026-04-28 15:19:44,40,22.0
2026-04-28 15:19:45,40,23.0
2026-04-28 15:19:46,40,23.0
2026-04-28 15:19:46,40,24.0
2026-04-28 15:19:47,40,24.0
2026-04-28 15:19:47,40,24.0
2026-04-28 15:19:48,40,24.0
2026-04-28 15:19:48,40,24.0
2026-04-28 15:19:49,40,24.0
2026-04-28 15:19:49,40,24.0
2026-04-28 15:19:50,40,25.0
2026-04-28 15:19:51,40,25.0
2026-04-28 15:19:51,40,25.0
2026-04-28 15:19:52,40,26.0
2026-04-28 15:19:52,40,26.0
2026-04-28 15:19:53,40,26.0
2026-04-28 15:19:53,40,26.0
2026-04-28 15:19:54,40,27.0
2026-04-28 15:19:54,40,27.0
2026-04-28 15:19:55,40,27.0
2026-04-28 15:19:56,40,27.0
2026-04-28 15:19:56,40,27.0
2026-04-28 15:19:57,40,27.0
2026-04-28 15:19:57,40,28.0
2026-04-28 15:19:58,40,28.0
2026-04-28 15:19:58,40,28.0
2026-04-28 15:19:59,40,28.0
2026-04-28 15:19:59,40,28.0
2026-04-28 15:20:00,40,29.0
2026-04-28 15:20:01,40,29.0
2026-04-28 15:20:01,40,29.0
2026-04-28 15:20:02,40,30.0
2026-04-28 15:20:02,40,30.0
2026-04-28 15:20:03,40,30.0
2026-04-28 15:20:03,40,30.0
2026-04-28 15:20:04,40,30.0
2026-04-28 15:20:05,40,30.0
2026-04-28 15:20:05,40,30.0
2026-04-28 15:20:06,40,31.0
2026-04-28 15:20:06,40,31.0
2026-04-28 15:20:07,40,31.0
2026-04-28 15:20:07,40,31.0
2026-04-28 15:20:08,40,31.0
2026-04-28 15:20:08,40,32.0
2026-04-28 15:20:09,40,32.0
2026-04-28 15:20:10,40,32.0
2026-04-28 15:20:10,40,32.0
2026-04-28 15:20:11,40,32.0
2026-04-28 15:20:11,40,33.0
2026-04-28 15:20:12,40,33.0
2026-04-28 15:20:12,40,33.0
2026-04-28 15:20:13,40,33.0
2026-04-28 15:20:13,40,33.0
2026-04-28 15:20:14,40,33.0
2026-04-28 15:20:15,40,34.0
2026-04-28 15:20:15,40,34.0
2026-04-28 15:20:16,40,34.0
2026-04-28 15:20:16,40,34.0
2026-04-28 15:20:17,40,34.0
2026-04-28 15:20:17,40,35.0
2026-04-28 15:20:18,40,35.0
2026-04-28 15:20:18,40,35.0
2026-04-28 15:20:19,40,35.0
2026-04-28 15:20:19,40,35.0
2026-04-28 15:20:20,40,36.0
2026-04-28 15:20:21,40,36.0
2026-04-28 15:20:21,40,36.0
2026-04-28 15:20:22,40,36.0
2026-04-28 15:20:22,40,36.0
2026-04-28 15:20:23,40,36.0
2026-04-28 15:20:23,40,36.0
2026-04-28 15:20:24,40,37.0
2026-04-28 15:20:24,40,36.0
2026-04-28 15:20:25,40,37.0
2026-04-28 15:20:26,40,37.0
2026-04-28 15:20:26,40,37.0
2026-04-28 15:20:27,40,38.0
2026-04-28 15:20:27,40,37.0
2026-04-28 15:20:28,40,37.0
2026-04-28 15:20:28,40,38.0
2026-04-28 15:20:29,40,38.0
2026-04-28 15:20:29,40,38.0
2026-04-28 15:20:30,40,38.0
2026-04-28 15:20:30,40,38.0
2026-04-28 15:20:31,40,39.0
2026-04-28 15:20:32,40,39.0
2026-04-28 15:20:32,40,39.0
2026-04-28 15:20:33,40,39.0
2026-04-28 15:20:33,40,39.0
2026-04-28 15:20:34,40,39.0
2026-04-28 15:20:34,40,39.0
2026-04-28 15:20:35,40,39.0
2026-04-28 15:20:35,40,39.0
2026-04-28 15:20:36,40,40.0
2026-04-28 15:20:37,40,40.0
2026-04-28 15:20:37,40,40.0
2026-04-28 15:20:38,40,40.0
2026-04-28 15:20:38,40,40.0
2026-04-28 15:20:39,40,40.0
2026-04-28 15:20:39,40,40.0
2026-04-28 15:20:40,40,41.0
2026-04-28 15:20:40,40,41.0
2026-04-28 15:20:41,40,41.0
2026-04-28 15:20:42,40,41.0
2026-04-28 15:20:42,40,41.0
2026-04-28 15:20:43,40,41.0
2026-04-28 15:20:43,40,41.0
2026-04-28 15:20:44,40,41.0
2026-04-28 15:20:44,40,42.0
2026-04-28 15:20:45,40,42.0
2026-04-28 15:20:46,40,42.0
2026-04-28 15:20:46,40,42.0
2026-04-28 15:20:47,40,42.0
2026-04-28 15:20:47,40,42.0
2026-04-28 15:20:48,40,42.0
2026-04-28 15:20:48,40,42.0
2026-04-28 15:20:49,40,42.0
2026-04-28 15:20:50,40,43.0
2026-04-28 15:20:50,40,43.0
2026-04-28 15:20:51,40,43.0
2026-04-28 15:20:51,40,43.0
2026-04-28 15:20:52,40,43.0
2026-04-28 15:20:52,40,43.0
2026-04-28 15:20:53,40,43.0
2026-04-28 15:20:54,40,43.0
2026-04-28 15:20:54,40,44.0
2026-04-28 15:20:55,40,44.0
2026-04-28 15:20:55,40,44.0
2026-04-28 15:20:56,40,44.0
2026-04-28 15:20:57,40,44.0
2026-04-28 15:20:57,40,44.0
2026-04-28 15:20:58,40,44.0
2026-04-28 15:20:59,40,44.0
2026-04-28 15:20:59,40,44.0
2026-04-28 15:21:00,40,44.0
2026-04-28 15:21:00,40,44.0
2026-04-28 15:21:01,40,45.0
2026-04-28 15:21:01,40,45.0
2026-04-28 15:21:02,40,45.0
2026-04-28 15:21:03,40,45.0
2026-04-28 15:21:03,40,45.0
2026-04-28 15:21:04,40,45.0
2026-04-28 15:21:04,40,45.0
2026-04-28 15:21:05,40,45.0
2026-04-28 15:21:06,40,45.0
2026-04-28 15:21:06,40,45.0
2026-04-28 15:21:07,40,46.0
2026-04-28 15:21:08,40,46.0
2026-04-28 15:21:08,40,46.0
2026-04-28 15:21:09,40,46.0
2026-04-28 15:21:09,40,46.0
2026-04-28 15:21:10,40,46.0
2026-04-28 15:21:11,40,46.0
2026-04-28 15:21:11,40,46.0
2026-04-28 15:21:12,40,46.0
2026-04-28 15:21:13,40,47.0
2026-04-28 15:21:13,40,46.0
2026-04-28 15:21:14,40,47.0
2026-04-28 15:21:14,40,47.0
2026-04-28 15:21:15,40,47.0
2026-04-28 15:21:15,40,47.0
2026-04-28 15:21:16,40,47.0
2026-04-28 15:21:17,40,47.0
2026-04-28 15:21:17,40,47.0
2026-04-28 15:21:18,40,47.0
2026-04-28 15:21:18,40,47.0
2026-04-28 15:21:19,40,47.0
2026-04-28 15:21:20,40,47.0
2026-04-28 15:21:20,40,47.0
2026-04-28 15:21:21,40,48.0
2026-04-28 15:21:22,40,48.0
2026-04-28 15:21:22,40,48.0
2026-04-28 15:21:23,40,48.0
2026-04-28 15:21:23,40,48.0
2026-04-28 15:21:24,40,48.0
2026-04-28 15:21:25,40,48.0
2026-04-28 15:21:25,40,48.0
2026-04-28 15:21:26,40,48.0
2026-04-28 15:21:26,40,48.0
2026-04-28 15:21:27,40,48.0
2026-04-28 15:21:27,40,48.0
2026-04-28 15:21:28,40,48.0
2026-04-28 15:21:29,40,48.0
2026-04-28 15:21:29,40,49.0
2026-04-28 15:21:30,40,49.0
2026-04-28 15:21:30,40,49.0
2026-04-28 15:21:31,40,49.0
2026-04-28 15:21:32,40,49.0
2026-04-28 15:21:32,40,49.0
2026-04-28 15:21:33,40,49.0
2026-04-28 15:21:33,40,49.0
2026-04-28 15:21:34,40,49.0
2026-04-28 15:21:35,40,49.0
2026-04-28 15:21:35,40,49.0
2026-04-28 15:21:36,40,49.0
2026-04-28 15:21:36,40,49.0
2026-04-28 15:21:37,40,49.0
2026-04-28 15:21:38,40,49.0
2026-04-28 15:21:38,40,50.0
2026-04-28 15:21:39,40,50.0
2026-04-28 15:21:39,40,50.0
2026-04-28 15:21:40,40,50.0
2026-04-28 15:21:41,40,50.0
2026-04-28 15:21:41,40,50.0
2026-04-28 15:21:42,40,50.0
2026-04-28 15:21:42,40,50.0
2026-04-28 15:21:43,40,50.0
2026-04-28 15:21:43,40,50.0
2026-04-28 15:21:44,40,50.0
2026-04-28 15:21:45,40,50.0
2026-04-28 15:21:45,40,50.0
2026-04-28 15:21:46,40,50.0
2026-04-28 15:21:46,40,50.0
2026-04-28 15:21:47,40,50.0
2026-04-28 15:21:47,40,50.0
2026-04-28 15:21:48,40,51.0
2026-04-28 15:21:49,40,51.0
2026-04-28 15:21:49,40,50.0
2026-04-28 15:21:50,40,51.0
2026-04-28 15:21:51,40,51.0
2026-04-28 15:21:51,40,51.0
2026-04-28 15:21:52,40,51.0
2026-04-28 15:21:52,40,51.0
2026-04-28 15:21:53,40,51.0
2026-04-28 15:21:53,40,51.0
2026-04-28 15:21:54,40,51.0
2026-04-28 15:21:55,40,51.0
2026-04-28 15:21:55,40,51.0
2026-04-28 15:21:56,40,51.0
2026-04-28 15:21:56,40,51.0
2026-04-28 15:21:57,40,51.0
2026-04-28 15:21:57,40,51.0
2026-04-28 15:21:58,40,51.0
2026-04-28 15:21:59,40,51.0
2026-04-28 15:21:59,40,51.0
2026-04-28 15:22:00,40,52.0
2026-04-28 15:22:00,40,52.0
2026-04-28 15:22:01,40,52.0
2026-04-28 15:22:01,40,52.0
2026-04-28 15:22:02,40,52.0
2026-04-28 15:22:03,40,52.0
2026-04-28 15:22:03,40,52.0
2026-04-28 15:22:04,40,52.0
2026-04-28 15:22:04,40,52.0
2026-04-28 15:22:05,40,52.0
2026-04-28 15:22:05,40,52.0
2026-04-28 15:22:06,40,52.0
2026-04-28 15:22:06,40,52.0
2026-04-28 15:22:07,40,52.0
2026-04-28 15:22:08,40,52.0
2026-04-28 15:22:08,40,52.0
2026-04-28 15:22:09,40,52.0
2026-04-28 15:22:09,40,52.0
2026-04-28 15:22:10,40,52.0
2026-04-28 15:22:10,40,52.0
2026-04-28 15:22:11,40,52.0
2026-04-28 15:22:11,40,52.0
2026-04-28 15:22:12,40,53.0
2026-04-28 15:22:13,40,53.0
2026-04-28 15:22:13,40,53.0
2026-04-28 15:22:14,40,53.0
2026-04-28 15:22:14,40,53.0
2026-04-28 15:22:15,40,53.0
2026-04-28 15:22:15,40,53.0
2026-04-28 15:22:16,40,53.0
2026-04-28 15:22:17,40,53.0
2026-04-28 15:22:17,40,53.0
2026-04-28 15:22:18,40,53.0
2026-04-28 15:22:18,40,53.0
2026-04-28 15:22:19,40,53.0
2026-04-28 15:22:19,40,53.0
2026-04-28 15:22:20,40,53.0
2026-04-28 15:22:20,40,53.0
2026-04-28 15:22:21,40,53.0
2026-04-28 15:22:21,40,53.0
2026-04-28 15:22:22,40,53.0
2026-04-28 15:22:23,40,53.0
2026-04-28 15:22:23,40,53.0
2026-04-28 15:22:24,40,54.0
2026-04-28 15:22:24,40,54.0
2026-04-28 15:22:25,40,54.0
2026-04-28 15:22:25,40,54.0
2026-04-28 15:22:26,40,54.0
2026-04-28 15:22:26,40,54.0
2026-04-28 15:22:27,40,54.0
2026-04-28 15:22:28,40,54.0
2026-04-28 15:22:28,40,54.0
2026-04-28 15:22:29,40,54.0
2026-04-28 15:22:29,40,54.0
2026-04-28 15:22:30,40,54.0
2026-04-28 15:22:30,40,54.0
2026-04-28 15:22:31,40,54.0
2026-04-28 15:22:31,40,54.0
2026-04-28 15:22:32,40,54.0
2026-04-28 15:22:33,40,54.0
2026-04-28 15:22:33,40,54.0
2026-04-28 15:22:34,40,54.0
2026-04-28 15:22:34,40,54.0
2026-04-28 15:22:35,40,54.0
2026-04-28 15:22:36,40,54.0
2026-04-28 15:22:36,40,54.0
2026-04-28 15:22:37,40,54.0
2026-04-28 15:22:37,40,54.0
2026-04-28 15:22:38,40,54.0
2026-04-28 15:22:38,40,54.0
2026-04-28 15:22:39,40,54.0
2026-04-28 15:22:40,40,55.0
2026-04-28 15:22:40,40,55.0
2026-04-28 15:22:41,40,55.0
2026-04-28 15:22:41,40,55.0
2026-04-28 15:22:42,40,55.0
2026-04-28 15:22:42,40,55.0
2026-04-28 15:22:43,40,55.0
2026-04-28 15:22:43,40,55.0
2026-04-28 15:22:44,40,55.0
2026-04-28 15:22:44,40,55.0
2026-04-28 15:22:45,40,55.0
2026-04-28 15:22:46,40,55.0
2026-04-28 15:22:46,40,55.0
2026-04-28 15:22:47,40,55.0
2026-04-28 15:22:47,40,55.0
2026-04-28 15:22:48,40,55.0
2026-04-28 15:22:48,40,55.0
2026-04-28 15:22:49,40,55.0
2026-04-28 15:22:50,40,55.0
2026-04-28 15:22:50,40,55.0
2026-04-28 15:22:51,40,55.0
2026-04-28 15:22:51,40,55.0
2026-04-28 15:22:52,40,55.0
2026-04-28 15:22:52,40,55.0
2026-04-28 15:22:53,40,55.0
2026-04-28 15:22:53,40,55.0
2026-04-28 15:22:54,40,55.0
2026-04-28 15:22:55,40,56.0
2026-04-28 15:22:55,40,55.0
2026-04-28 15:22:56,40,55.0
2026-04-28 15:22:56,40,56.0
2026-04-28 15:22:57,40,55.0
2026-04-28 15:22:57,40,56.0
2026-04-28 15:22:58,40,56.0
2026-04-28 15:22:58,40,56.0
2026-04-28 15:22:59,40,56.0
2026-04-28 15:23:00,40,56.0
2026-04-28 15:23:00,40,56.0
2026-04-28 15:23:01,40,56.0
2026-04-28 15:23:01,40,56.0
2026-04-28 15:23:02,40,56.0
2026-04-28 15:23:02,40,56.0
2026-04-28 15:23:03,40,56.0
2026-04-28 15:23:03,40,56.0
2026-04-28 15:23:04,40,56.0
2026-04-28 15:23:05,40,56.0
2026-04-28 15:23:05,40,56.0
2026-04-28 15:23:06,40,56.0
2026-04-28 15:23:06,40,56.0
2026-04-28 15:23:07,40,56.0
2026-04-28 15:23:07,40,56.0
2026-04-28 15:23:08,40,56.0
2026-04-28 15:23:08,40,56.0
2026-04-28 15:23:09,40,56.0
2026-04-28 15:23:10,40,56.0
2026-04-28 15:23:10,40,56.0
2026-04-28 15:23:11,40,56.0
2026-04-28 15:23:11,40,56.0
2026-04-28 15:23:12,40,56.0
2026-04-28 15:23:13,40,56.0
2026-04-28 15:23:13,40,56.0
2026-04-28 15:23:14,40,56.0
2026-04-28 15:23:15,40,56.0
2026-04-28 15:23:15,40,56.0
2026-04-28 15:23:16,40,57.0
2026-04-28 15:23:16,40,56.0
2026-04-28 15:23:17,40,56.0
2026-04-28 15:23:17,40,56.0
2026-04-28 15:23:18,40,56.0
2026-04-28 15:23:18,40,56.0
2026-04-28 15:23:19,40,57.0
2026-04-28 15:23:20,40,56.0
2026-04-28 15:23:20,40,57.0
2026-04-28 15:23:21,40,57.0
2026-04-28 15:23:21,40,57.0
2026-04-28 15:23:22,40,57.0
2026-04-28 15:23:22,40,57.0
2026-04-28 15:23:23,40,57.0
2026-04-28 15:23:24,40,57.0
2026-04-28 15:23:24,40,57.0
2026-04-28 15:23:25,40,57.0
2026-04-28 15:23:25,40,57.0
2026-04-28 15:23:26,40,57.0
2026-04-28 15:23:26,40,57.0
2026-04-28 15:23:27,40,57.0
2026-04-28 15:23:27,40,57.0
2026-04-28 15:23:28,40,57.0
2026-04-28 15:23:29,40,57.0
2026-04-28 15:23:30,40,57.0
2026-04-28 15:23:30,40,57.0
2026-04-28 15:23:31,40,57.0
2026-04-28 15:23:31,40,57.0
2026-04-28 15:23:32,40,57.0
2026-04-28 15:23:32,40,57.0
2026-04-28 15:23:33,40,57.0
2026-04-28 15:23:34,40,57.0
2026-04-28 15:23:34,40,57.0
2026-04-28 15:23:35,40,57.0
2026-04-28 15:23:35,40,57.0
2026-04-28 15:23:36,40,57.0
2026-04-28 15:23:36,40,57.0
2026-04-28 15:23:37,40,57.0
2026-04-28 15:23:37,40,57.0
2026-04-28 15:23:38,40,57.0
2026-04-28 15:23:39,40,57.0
2026-04-28 15:23:39,40,57.0
2026-04-28 15:23:40,40,57.0
2026-04-28 15:23:40,40,57.0
2026-04-28 15:23:41,40,57.0
2026-04-28 15:23:41,40,57.0
2026-04-28 15:23:42,40,57.0
2026-04-28 15:23:43,40,57.0
2026-04-28 15:23:43,40,57.0
2026-04-28 15:23:44,40,57.0
2026-04-28 15:23:44,40,57.0
2026-04-28 15:23:45,40,57.0
2026-04-28 15:23:45,40,57.0
2026-04-28 15:23:46,40,57.0
2026-04-28 15:23:46,40,57.0
2026-04-28 15:23:47,40,57.0
2026-04-28 15:23:48,40,57.0
2026-04-28 15:23:48,40,57.0
2026-04-28 15:23:49,40,57.0
2026-04-28 15:23:49,40,57.0
2026-04-28 15:23:50,40,57.0
2026-04-28 15:23:50,40,57.0
2026-04-28 15:23:51,40,57.0
2026-04-28 15:23:52,40,57.0
2026-04-28 15:23:52,40,57.0
2026-04-28 15:23:53,40,57.0
2026-04-28 15:23:53,40,57.0
2026-04-28 15:23:54,40,57.0
2026-04-28 15:23:54,40,57.0
2026-04-28 15:23:55,40,57.0
2026-04-28 15:23:55,40,57.0
2026-04-28 15:23:56,40,57.0
2026-04-28 15:23:57,40,58.0
2026-04-28 15:23:57,40,58.0
2026-04-28 15:23:58,40,58.0
2026-04-28 15:23:58,40,58.0
2026-04-28 15:23:59,40,57.0
2026-04-28 15:23:59,40,58.0
2026-04-28 15:24:00,40,57.0
2026-04-28 15:24:00,40,58.0
2026-04-28 15:24:01,40,58.0
2026-04-28 15:24:02,40,58.0
2026-04-28 15:24:02,40,58.0
2026-04-28 15:24:03,40,58.0
2026-04-28 15:24:03,40,58.0
2026-04-28 15:24:04,40,58.0
2026-04-28 15:24:04,40,58.0
2026-04-28 15:24:05,40,58.0
2026-04-28 15:24:06,40,58.0
2026-04-28 15:24:06,40,58.0
2026-04-28 15:24:07,40,58.0
2026-04-28 15:24:07,40,57.0
2026-04-28 15:24:08,40,57.0
2026-04-28 15:24:08,40,58.0
2026-04-28 15:24:09,40,58.0
2026-04-28 15:24:09,40,58.0
2026-04-28 15:24:10,40,58.0
2026-04-28 15:24:11,40,57.0
2026-04-28 15:24:11,40,57.0
2026-04-28 15:24:12,40,58.0
2026-04-28 15:24:12,40,58.0
2026-04-28 15:24:13,40,58.0
2026-04-28 15:24:13,40,58.0
2026-04-28 15:24:14,40,58.0
2026-04-28 15:24:15,40,58.0
2026-04-28 15:24:15,40,58.0
2026-04-28 15:24:16,40,58.0
2026-04-28 15:24:16,40,58.0
2026-04-28 15:24:17,40,58.0
2026-04-28 15:24:17,40,58.0
2026-04-28 15:24:18,40,58.0
2026-04-28 15:24:18,40,58.0
2026-04-28 15:24:19,40,58.0
2026-04-28 15:24:20,40,58.0
2026-04-28 15:24:20,40,58.0
2026-04-28 15:24:21,40,58.0
2026-04-28 15:24:21,40,58.0
2026-04-28 15:24:22,40,58.0
2026-04-28 15:24:22,40,58.0
2026-04-28 15:24:23,40,58.0
2026-04-28 15:24:23,40,58.0
2026-04-28 15:24:24,40,58.0
2026-04-28 15:24:24,40,58.0
2026-04-28 15:24:25,40,58.0
2026-04-28 15:24:26,40,58.0
2026-04-28 15:24:26,40,58.0
2026-04-28 15:24:27,40,58.0
2026-04-28 15:24:27,40,58.0
2026-04-28 15:24:28,40,58.0
2026-04-28 15:24:28,40,58.0
2026-04-28 15:24:29,40,58.0
2026-04-28 15:24:30,40,58.0
2026-04-28 15:24:30,40,58.0
2026-04-28 15:24:31,40,58.0
2026-04-28 15:24:31,40,58.0
2026-04-28 15:24:32,40,58.0
2026-04-28 15:24:32,40,58.0
2026-04-28 15:24:33,40,58.0
2026-04-28 15:24:34,40,58.0
2026-04-28 15:24:34,40,58.0
2026-04-28 15:24:35,40,58.0
2026-04-28 15:24:35,40,58.0
2026-04-28 15:24:36,40,58.0
2026-04-28 15:24:37,40,58.0
2026-04-28 15:24:37,40,58.0
2026-04-28 15:24:38,40,58.0
2026-04-28 15:24:38,40,58.0
2026-04-28 15:24:39,40,58.0
2026-04-28 15:24:39,40,58.0
2026-04-28 15:24:40,40,58.0
2026-04-28 15:24:40,40,58.0
2026-04-28 15:24:41,40,58.0
2026-04-28 15:24:42,40,58.0
2026-04-28 15:24:42,40,58.0
2026-04-28 15:24:43,40,58.0
2026-04-28 15:24:43,40,58.0
2026-04-28 15:24:44,40,58.0
2026-04-28 15:24:44,40,58.0
2026-04-28 15:24:45,40,58.0
2026-04-28 15:24:46,40,58.0
2026-04-28 15:24:46,40,58.0
2026-04-28 15:24:47,40,58.0
2026-04-28 15:24:47,40,58.0
2026-04-28 15:24:48,40,58.0
2026-04-28 15:24:48,40,58.0
2026-04-28 15:24:49,40,58.0
2026-04-28 15:24:49,40,57.0
2026-04-28 15:24:50,40,57.0
2026-04-28 15:24:51,40,58.0
2026-04-28 15:24:51,40,58.0
2026-04-28 15:24:52,40,58.0
2026-04-28 15:24:52,40,58.0
2026-04-28 15:24:53,40,58.0
2026-04-28 15:24:53,40,58.0
2026-04-28 15:24:54,40,58.0
2026-04-28 15:24:55,40,58.0
2026-04-28 15:24:55,40,58.0
2026-04-28 15:24:56,40,58.0
2026-04-28 15:24:56,40,58.0
2026-04-28 15:24:57,40,58.0
2026-04-28 15:24:57,40,58.0
2026-04-28 15:24:58,40,58.0
2026-04-28 15:24:58,40,58.0
2026-04-28 15:24:59,40,58.0
2026-04-28 15:24:59,40,58.0
2026-04-28 15:25:00,40,58.0
2026-04-28 15:25:01,40,58.0
2026-04-28 15:25:01,40,58.0
2026-04-28 15:25:02,40,58.0
2026-04-28 15:25:02,40,58.0
2026-04-28 15:25:03,40,58.0
2026-04-28 15:25:03,40,58.0
2026-04-28 15:25:04,40,58.0
2026-04-28 15:25:04,40,58.0
2026-04-28 15:25:05,40,58.0
2026-04-28 15:25:06,40,58.0
2026-04-28 15:25:06,40,58.0
2026-04-28 15:25:07,40,58.0
2026-04-28 15:25:07,40,58.0
2026-04-28 15:25:08,40,58.0
2026-04-28 15:25:08,40,58.0
2026-04-28 15:25:09,40,58.0
2026-04-28 15:25:09,40,58.0
2026-04-28 15:25:10,40,58.0
2026-04-28 15:25:11,40,58.0
2026-04-28 15:25:11,40,58.0
2026-04-28 15:25:12,40,58.0
2026-04-28 15:25:12,40,58.0
2026-04-28 15:25:13,40,58.0
2026-04-28 15:25:13,40,58.0
2026-04-28 15:25:14,40,58.0
2026-04-28 15:25:14,40,58.0
2026-04-28 15:25:15,40,58.0
2026-04-28 15:25:16,40,58.0
2026-04-28 15:25:16,40,58.0
2026-04-28 15:25:17,40,58.0
2026-04-28 15:25:17,40,58.0
2026-04-28 15:25:18,40,58.0
2026-04-28 15:25:18,40,58.0
2026-04-28 15:25:19,40,58.0
2026-04-28 15:25:19,40,58.0
2026-04-28 15:25:20,40,58.0
2026-04-28 15:25:21,40,58.0
2026-04-28 15:25:21,40,58.0
2026-04-28 15:25:22,40,58.0
2026-04-28 15:25:22,40,58.0
2026-04-28 15:25:23,40,58.0
2026-04-28 15:25:23,40,58.0
2026-04-28 15:25:24,40,58.0
2026-04-28 15:25:25,40,58.0
2026-04-28 15:25:25,40,58.0
2026-04-28 15:25:26,40,58.0
2026-04-28 15:25:26,40,58.0
2026-04-28 15:25:27,40,58.0
2026-04-28 15:25:27,40,58.0
2026-04-28 15:25:28,40,58.0
2026-04-28 15:25:28,40,58.0
2026-04-28 15:25:29,40,58.0
2026-04-28 15:25:30,40,58.0
2026-04-28 15:25:30,40,58.0
2026-04-28 15:25:31,40,58.0
2026-04-28 15:25:31,40,58.0
2026-04-28 15:25:32,40,58.0
2026-04-28 15:25:32,40,58.0
2026-04-28 15:25:33,40,58.0
2026-04-28 15:25:33,40,58.0
2026-04-28 15:25:34,40,58.0
2026-04-28 15:25:35,40,58.0
2026-04-28 15:25:35,40,58.0
2026-04-28 15:25:36,40,58.0
2026-04-28 15:25:36,40,58.0
2026-04-28 15:25:37,40,58.0
2026-04-28 15:25:37,40,58.0
2026-04-28 15:25:38,40,58.0
2026-04-28 15:25:39,40,58.0
2026-04-28 15:25:39,40,58.0
2026-04-28 15:25:40,40,58.0
2026-04-28 15:25:40,40,58.0
2026-04-28 15:25:41,40,58.0
2026-04-28 15:25:42,40,58.0
2026-04-28 15:25:42,40,58.0
2026-04-28 15:25:43,40,58.0
2026-04-28 15:25:43,40,58.0
2026-04-28 15:25:44,40,58.0
2026-04-28 15:25:44,40,58.0
2026-04-28 15:25:45,40,58.0
2026-04-28 15:25:46,40,58.0
2026-04-28 15:25:46,40,58.0
2026-04-28 15:25:47,40,58.0
2026-04-28 15:25:47,40,58.0
2026-04-28 15:25:48,40,58.0
2026-04-28 15:25:48,40,58.0
2026-04-28 15:25:49,40,58.0
2026-04-28 15:25:49,40,58.0
2026-04-28 15:25:50,40,58.0
